fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2,anio,mes,anio_mes,estacion_anio,CO_outlier,NO_outlier,NO2_outlier,NOX_outlier,O3_outlier,PM10_outlier,PM25_outlier,SO2_outlier,evento_extremo,CO_filtrado,NO_filtrado,NO2_filtrado,NOX_filtrado,O3_filtrado,PM10_filtrado,PM25_filtrado,SO2_filtrado
2016-07-08,0.6436231884057971,18.829032258064515,25.587096774193547,44.40967741935484,38.42763157894737,42.53877551020408,21.994366197183098,2.124416796267496,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5397373333474025,12.099619714973835,22.11365743906014,34.20541947905183,31.402180278244636,31.61599592807935,17.36371935961137,2.635293027538173
2016-07-09,0.4595394736842105,11.31868131868132,17.935897435897434,29.223443223443223,35.210287443267774,35.79022403258656,16.136986301369863,1.6507936507936507,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5375801759398845,12.041778104558109,22.06931825588665,34.103712980706895,31.432166373461797,31.74438501947614,17.41352957401046,2.6425596787305237
2016-07-10,0.4706336939721793,6.147157190635451,18.232441471571907,24.3494983277592,36.263945578231294,43.600401606425706,23.19736842105263,4.8809891808346215,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5350279564331594,11.969627855090673,22.008240870183798,33.97100328999403,31.438583353860135,31.830571571108422,17.445597998101146,2.653463284799269
2016-07-11,0.4837662337662338,11.741042345276872,18.42671009771987,30.180781758957654,15.26994680851064,27.468302658486703,11.561827956989248,3.2448979591836733,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5321467314972345,11.885268472373374,21.931853766958763,33.81081765949251,31.42116312408453,31.87285255959996,17.459324974530194,2.6678335089067478
2016-07-12,0.5795918367346938,12.756622516556291,23.814569536423843,36.56953642384106,20.94967741935484,24.51881188118812,13.58673469387755,1.8987915407854985,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5290134620424023,11.791198618225067,21.842056302524878,33.62755281307008,31.380192595106607,31.870693197816262,17.45460449229584,2.68544572755484
2016-07-13,0.5668188736681887,16.004950495049506,24.024752475247524,40.01815181518152,27.56892230576441,33.95850622406639,19.95744680851064,3.0171428571428573,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5257134834473958,11.690246321961002,21.741131182828486,33.42631757183767,31.3164398945588,31.824703929552637,17.43178677370226,2.7060199231566147
2016-07-14,0.5943910256410256,15.049319727891156,24.56972789115646,39.61734693877551,25.651399491094143,33.52412280701754,18.65675675675676,1.6602658788774003,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5223377846176023,11.585487724814868,21.631650657939115,33.212757741065246,31.231082622704253,31.736583286342086,17.39163150182841,2.7292196714991266
2016-07-15,0.5853356890459364,19.116412213740457,21.72519083969466,40.849236641221374,34.71531791907515,58.21032504780115,26.253101736972702,2.9697933227344997,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.51898016254174,11.480155831321026,21.516379104341667,32.99286740433711,31.12564240047985,31.60902796712344,17.335252993559887,2.754651723264459
2016-07-16,0.5100600600600601,12.66722408026756,22.00334448160535,34.67056856187291,30.927835051546392,48.97904761904762,22.81074168797954,4.871866295264624,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5157343239495344,11.377541180897422,21.398174694482282,32.77279123874886,31.001927307113498,31.445611518357268,17.264058340935822,2.7818667118623384
2016-07-17,0.4665144596651446,5.523156089193825,18.480274442538597,23.945111492281303,36.285714285714285,25.51456310679612,17.818666666666665,1.8945147679324892,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.512691019748968,11.280887408358733,21.279893309672897,32.55862397788218,30.86198165085093,31.250634010731595,17.17967984583226,2.8103614796142207
2016-07-18,0.46656,8.76,19.045454545454547,27.841818181818184,32.30779754,25.383442265795207,15.382262996941895,1.9125188536953244,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5099353147815384,11.193286015328935,21.164298383932937,32.35621503455412,30.708041378649554,31.02894797049308,17.083904159818164,2.8395834992094553
2016-07-19,0.3049612403100775,4.6812609457092815,12.828371278458844,17.50262697022767,29.41379310344828,16.50315789473684,7.109090909090909,0.7969924812030075,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5075441072484427,11.11757576666906,21.053980639659393,32.17098766035214,30.54249327419699,30.78576982774899,16.978602062943644,2.868937926378956
2016-07-20,0.2953383458646617,3.890016920473773,13.104906937394247,16.988155668358715,34.531531531531535,17.253036437246962,6.059490084985836,0.7028571428571428,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5055840122847067,11.05625242211518,20.951291479969807,32.007782117111375,30.36783659824695,30.526489338003415,16.865664048368274,2.897797869928588
2016-07-21,0.4648054145516074,6.448543689320388,21.42524272,27.88737864,29.57725947521866,21.955734406438637,12.26027397260274,2.0420032310177705,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5041097081188238,11.01139383132189,20.85829300535381,31.870730854004943,30.186646588172632,30.25649018542344,16.746947108049067,2.925518350969581
